Sell_Min,Sell_Median,Sell_Average,Sell_1st Percentile,Sell_Standard Deviation,Buy_Max,Buy_Median,Buy_Average,Buy_99th Percentile,Buy_Standard Deviation,Item,TypeID,Region,Timestamp,Sell_Buy_Spread,Sell_Buy_%,Daily_Change_%,Volatility_7d
1168.0,1300.0,1269.57,1169.0,81.16,936.4,936.1,935.97,936.4,0.6,Helium Isotopes,16274,C-J6MT,2025-11-03 05:19:02,231.60000000000002,24.73302007689022,0.0,0.3779644729919911
1063.0,1114.0,1156.7,1066.0,105.57,950.1,945.2,724.42,950.0,244.03,Helium Isotopes,16274,jita,2025-11-03 05:19:02,112.89999999999998,11.882959688453845,0.0,11.567606658661797
768.9,828.7,823.36,768.9,87.74,700.0,680.2,651.18,695.2,86.4,Hydrogen Isotopes,17889,C-J6MT,2025-11-03 05:19:03,68.89999999999998,9.84285714285714,0.0,0.037796447301267924
718.0,750.8,780.44,719.0,141.59,691.0,80.0,63.21,691.0,311.75,Hydrogen Isotopes,17889,jita,2025-11-03 05:19:03,27.0,3.907380607814761,0.0,1.5649433277433098
788.7,859.2,868.2,790.3,51.28,745.2,0.11,1.41,745.1,326.13,Nitrogen Isotopes,17888,jita,2025-11-03 05:19:04,43.5,5.837359098228663,-0.18982536066818323,16.121296178539417
1025.0,1145.0,1143.65,1057.0,89.15,915.0,910.1,633.49,915.0,273.03,Oxygen Isotopes,17887,C-J6MT,2025-11-03 05:19:04,110.0,12.021857923497267,0.09765625,3.3876526498727153
910.0,960.7,963.18,916.4,35.33,874.0,756.1,706.49,874.0,173.83,Nitrogen Isotopes,17888,C-J6MT,2025-11-03 05:19:04,36.0,4.118993135011442,0.0,3.057076100740103
889.6,910.8,1006.03,890.0,279.23,832.4,0.15,2.1,832.2,378.66,Oxygen Isotopes,17887,jita,2025-11-03 05:19:04,57.200000000000045,6.871696299855843,0.011242270938738308,2.4548300300006405
17310.0,25650.0,25279.06,17310.0,1575.4,17300.0,17090.0,17154.16,17300.0,72.06,Helium Fuel Block,4247,C-J6MT,2025-11-03 05:19:05,10.0,0.05780346820809249,0.0,4449.916532122495
24100.0,24950.0,26210.45,24140.0,1225738.43,22740.0,0.01,0.01,0.01,1047.36,Helium Fuel Block,4247,jita,2025-11-03 05:19:05,1360.0,5.980650835532102,0.0,0.0
21430.0,21890.0,22186.23,21430.0,732.75,19990.0,0.01,0.01,0.15,1019.95,Hydrogen Fuel Block,4246,jita,2025-11-03 05:19:06,1440.0,7.20360180090045,-0.04664179104477695,3.7796447305125787
19060.0,19300.0,19889.93,19060.0,848.12,16350.0,16260.0,16005.26,16350.0,950.24,Hydrogen Fuel Block,4246,C-J6MT,2025-11-03 05:19:06,2710.0,16.574923547400612,0.0,7.559289460071616
24440.0,24490.0,24839.1,24440.0,458.34,20050.0,20040.0,20042.78,20050.0,4.48,Nitrogen Fuel Block,4051,C-J6MT,2025-11-03 05:19:07,4390.0,21.895261845386536,0.0,15.73591584937817
21560.0,22000.0,22522.68,21560.0,937.77,20510.0,0.01,0.01,0.15,1053.43,Nitrogen Fuel Block,4051,jita,2025-11-03 05:19:07,1050.0,5.1194539249146755,0.0,63.733074317072315
21390.0,22830.0,23220.37,21740.0,1166.75,19710.0,0.01,0.01,0.15,848.47,Oxygen Fuel Block,4312,jita,2025-11-03 05:19:08,1680.0,8.52359208523592,0.0,30.4724700110059
25410.0,25450.0,25571.79,25410.0,205.57,21710.0,20080.0,19964.02,21710.0,357.18,Oxygen Fuel Block,4312,C-J6MT,2025-11-03 05:19:08,3700.0,17.042837402118842,0.0,35.456210417117006
458.0,499.0,508.91,458.7,99.76,431.2,388.4,394.48,431.2,33.49,Oxygen,3683,C-J6MT,2025-11-03 06:28:39,26.80000000000001,6.215213358070503,0.0,1.274661486341356
389.9,497.2,479.64,389.9,235.31,360.0,1.15,8.82,360.0,150.17,Oxygen,3683,jita,2025-11-03 06:28:39,29.899999999999977,8.30555555555555,0.0,12.783415595438965
13190.0,13580.0,13941.21,13190.0,7686.45,12350.0,29.0,132.93,12350.0,5075.79,Coolant,9832,jita,2025-11-03 06:28:41,840.0,6.801619433198381,0.07587253414265138,29.92052966173112
14960.0,15500.0,15610.68,14990.0,505.58,11980.0,11540.0,10332.65,11980.0,1470.88,Coolant,9832,C-J6MT,2025-11-03 06:28:41,2980.0,24.874791318864776,0.0,430.13286983708105
15000.0,15850.0,15893.47,15000.0,512.35,12920.0,12860.0,12362.26,12920.0,1167.48,Enriched Uranium,44,C-J6MT,2025-11-03 06:28:42,2080.0,16.09907120743034,0.0,78.92129895390921
14380.0,14900.0,16005.99,14400.0,11887.9,12660.0,1.15,2.07,12660.0,3005.37,Enriched Uranium,44,jita,2025-11-03 06:28:42,1720.0,13.58609794628752,-0.06949270326616075,68.31300510639761
12300.0,12700.0,12805.78,12400.0,325.21,11900.0,1.15,55.91,11900.0,5061.68,Mechanical Parts,3689,jita,2025-11-03 06:28:44,400.0,3.361344537815126,0.0,33.66501646120751
10000.0,11690.0,12454.85,10100.0,3921081.36,18000.0,1.0,4.78,12370.0,4334.03,Mechanical Parts,3689,C-J6MT,2025-11-03 06:28:44,-8000.0,-44.44444444444444,0.0,1710.4719482395165
89980.0,92160.0,91774.98,89980.0,1648.17,84790.0,84620.0,84332.57,84790.0,601.34,Robotics,9848,C-J6MT,2025-11-03 06:28:45,5190.0,6.1210048354758815,0.0,0.0
90400.0,91000.0,92656.54,90400.0,3519.59,87100.0,15.15,438.73,87100.0,30822.77,Robotics,9848,jita,2025-11-03 06:28:45,3300.0,3.788748564867968,0.011063170704717074,147.63210387729953
144.9,173.0,169.05,145.0,1137.21,126.5,25.02,30.33,126.5,32.45,Liquid Ozone,16273,jita,2025-11-03 06:28:46,18.400000000000006,14.54545454545455,0.0,7.204165461731127
109.8,115.0,132.18,109.8,61.97,83.02,60.01,47.31,83.01,23.22,Liquid Ozone,16273,C-J6MT,2025-11-03 06:28:46,26.78,32.25728740062635,2.616822429906529,1.0583005244258374
114.0,121.1,126.16,114.1,3191.66,103.7,12.07,27.34,103.6,40.96,Heavy Water,16272,jita,2025-11-03 06:28:47,10.299999999999997,9.932497589199611,0.0,0.2828427124745692
32.0,39.99,41.97,35.95,6.86,28.01,21.01,19.13,28.0,4.44,Heavy Water,16272,C-J6MT,2025-11-03 06:28:47,3.9899999999999984,14.244912531238837,0.0,1.0690449676497131
4750.0,4994.0,5190.45,4750.0,110911.38,4400.0,3322.0,1445.87,4400.0,1385.59,Strontium Clathrates,16275,jita,2025-11-03 06:28:48,350.0,7.954545454545454,0.0,24.939927826681117
3900.0,3995.0,4535.15,3900.0,4281.3,3556.0,2955.0,2907.8,3556.0,532.65,Strontium Clathrates,16275,C-J6MT,2025-11-03 06:28:48,344.0,9.67379077615298,0.0,9.289010404004605
1168.0,1300.0,1269.7,1169.0,81.13,936.4,936.1,935.94,936.4,0.61,Helium Isotopes,16274,C-J6MT,2025-11-03 06:28:49,231.60000000000002,24.73302007689022,0.0,0.3779644729919911
1063.0,1114.0,1156.72,1066.0,105.57,951.0,945.9,724.9,951.0,244.28,Helium Isotopes,16274,jita,2025-11-03 06:28:49,112.0,11.77707676130389,0.0,8.95225430508147
718.0,750.8,780.64,719.0,141.75,690.0,80.0,59.38,689.3,310.04,Hydrogen Isotopes,17889,jita,2025-11-03 06:28:50,28.0,4.057971014492753,0.0,0.9519403742837772
768.9,828.7,825.79,768.9,88.78,700.0,680.2,651.18,695.2,86.4,Hydrogen Isotopes,17889,C-J6MT,2025-11-03 06:28:50,68.89999999999998,9.84285714285714,0.0,0.037796447301267924
790.3,859.2,868.38,790.3,51.21,745.2,0.11,1.41,745.1,326.02,Nitrogen Isotopes,17888,jita,2025-11-03 06:28:51,45.09999999999991,6.052066559312923,0.20286547483199246,16.161034856068053
910.0,960.7,963.18,916.4,35.33,874.0,756.1,706.49,874.0,173.83,Nitrogen Isotopes,17888,C-J6MT,2025-11-03 06:28:51,36.0,4.118993135011442,0.0,3.3430097645261023
889.8,910.8,1006.46,890.0,279.59,832.4,0.15,2.1,832.2,378.66,Oxygen Isotopes,17887,jita,2025-11-03 06:28:52,57.39999999999998,6.895723209995191,0.022482014388480742,2.2618997493683803
1025.0,1145.0,1143.65,1057.0,89.15,915.0,910.1,633.49,915.0,273.03,Oxygen Isotopes,17887,C-J6MT,2025-11-03 06:28:52,110.0,12.021857923497267,0.0,2.2360679774995145
17310.0,25650.0,25279.06,17310.0,1575.4,17300.0,17090.0,17154.16,17300.0,72.06,Helium Fuel Block,4247,C-J6MT,2025-11-03 06:28:53,10.0,0.05780346820809249,0.0,4445.446573528375
24100.0,24950.0,26210.45,24140.0,1225738.43,22740.0,0.01,0.01,0.01,1047.36,Helium Fuel Block,4247,jita,2025-11-03 06:28:53,1360.0,5.980650835532102,0.0,0.0
21260.0,21860.0,22146.66,21260.0,747.74,19990.0,0.01,0.01,0.15,1019.95,Hydrogen Fuel Block,4246,jita,2025-11-03 06:28:54,1270.0,6.353176588294147,-0.793280447970135,67.50661343265159
19060.0,19300.0,19889.93,19060.0,848.12,16350.0,16260.0,16005.26,16350.0,950.24,Hydrogen Fuel Block,4246,C-J6MT,2025-11-03 06:28:54,2710.0,16.574923547400612,0.0,6.900655593301007
21540.0,22000.0,22402.26,21540.0,938.03,20500.0,0.01,0.01,0.15,1000.54,Nitrogen Fuel Block,4051,jita,2025-11-03 06:28:55,1040.0,5.073170731707317,-0.09276437847866026,7.867957924741673
24440.0,24490.0,24839.1,24440.0,458.34,20050.0,20040.0,20042.78,20050.0,4.48,Nitrogen Fuel Block,4051,C-J6MT,2025-11-03 06:28:55,4390.0,21.895261845386536,0.0,13.80131118683221
25410.0,25450.0,25571.79,25410.0,205.57,21710.0,20080.0,19964.02,21710.0,357.18,Oxygen Fuel Block,4312,C-J6MT,2025-11-03 06:28:56,3700.0,17.042837402118842,0.0,32.071349029490065
21370.0,22830.0,23104.48,21370.0,1216.19,19710.0,0.01,0.01,0.15,848.47,Oxygen Fuel Block,4312,jita,2025-11-03 06:28:56,1660.0,8.422120750887874,-0.09350163627863672,30.93772546815783
389.9,497.2,479.7,389.9,235.36,360.1,1.15,10.1,360.1,154.52,Oxygen,3683,jita,2025-11-03 07:18:21,29.799999999999955,8.275479033601764,0.0,3.7232857992442745
458.9,508.0,511.02,458.9,101.06,431.2,388.4,394.48,431.2,33.49,Oxygen,3683,C-J6MT,2025-11-03 07:18:21,27.69999999999999,6.423933209647494,0.19650655021834496,1.4430457208214171
14900.0,15500.0,15610.27,14990.0,505.73,12000.0,11810.0,10344.91,11980.0,1471.58,Coolant,9832,C-J6MT,2025-11-03 07:18:23,2900.0,24.166666666666668,-0.40106951871657914,445.9820624195528
13000.0,13570.0,13932.71,13180.0,7646.75,12350.0,29.0,132.93,12350.0,5075.79,Coolant,9832,jita,2025-11-03 07:18:23,650.0,5.263157894736842,-1.4404852160727843,64.29100507329031
14900.0,15850.0,15892.3,15000.0,513.17,12920.0,12860.0,12362.26,12920.0,1167.48,Enriched Uranium,44,C-J6MT,2025-11-03 07:18:25,1980.0,15.325077399380804,-0.666666666666671,74.09774753983521
14370.0,14900.0,15977.48,14370.0,11793.6,12660.0,1.15,2.07,12660.0,3005.37,Enriched Uranium,44,jita,2025-11-03 07:18:25,1710.0,13.507109004739338,-0.06954102920723182,29.358214555805162
12200.0,12700.0,12789.88,12200.0,335.17,11900.0,1.15,55.91,11900.0,5061.68,Mechanical Parts,3689,jita,2025-11-03 07:18:27,300.0,2.5210084033613445,-0.8130081300813052,63.094788857340596
14850.0,14850.0,14850.0,14850.0,0.0,12440.0,10930.0,10558.05,12440.0,1265.56,Mechanical Parts,3689,C-J6MT,2025-11-03 07:18:27,2410.0,19.37299035369775,48.50000000000001,2078.5468825256607
89980.0,92160.0,91774.98,89980.0,1648.17,84790.0,84620.0,84332.57,84790.0,601.34,Robotics,9848,C-J6MT,2025-11-03 07:18:28,5190.0,6.1210048354758815,0.0,0.0
90390.0,91000.0,92662.48,90400.0,3522.21,87110.0,15.15,439.0,87110.0,30936.68,Robotics,9848,jita,2025-11-03 07:18:28,3280.0,3.7653541499253818,-0.011061946902657382,148.19549507965652
144.8,173.0,169.05,145.0,1137.08,126.5,25.02,30.33,126.5,32.45,Liquid Ozone,16273,jita,2025-11-03 07:18:30,18.30000000000001,14.466403162055345,-0.06901311249136732,7.218692666232809
109.8,115.0,132.18,109.8,61.97,83.02,60.01,47.31,83.01,23.22,Liquid Ozone,16273,C-J6MT,2025-11-03 07:18:30,26.78,32.25728740062635,0.0,1.3662601021279466
114.0,121.1,126.01,114.0,3173.91,103.7,12.07,27.23,103.6,40.89,Heavy Water,16272,jita,2025-11-03 07:18:31,10.299999999999997,9.932497589199611,0.0,0.28702082220793984
32.0,39.99,41.97,35.95,6.86,28.01,21.01,19.13,28.0,4.44,Heavy Water,16272,C-J6MT,2025-11-03 07:18:31,3.9899999999999984,14.244912531238837,0.0,0.9759000729485476
3900.0,3995.0,4538.68,3900.0,4291.39,3558.0,2955.0,2909.23,3558.0,537.77,Strontium Clathrates,16275,C-J6MT,2025-11-03 07:18:32,342.0,9.612141652613827,0.0,8.315218406202318
4750.0,4994.0,5191.36,4750.0,111020.15,4400.0,3322.0,1445.87,4400.0,1385.59,Strontium Clathrates,16275,jita,2025-11-03 07:18:32,350.0,7.954545454545454,0.0,19.533853397921547
1168.0,1300.0,1269.72,1169.0,81.12,936.5,936.1,935.99,936.5,0.6,Helium Isotopes,16274,C-J6MT,2025-11-03 07:18:33,231.5,24.719701014415378,0.0,0.3779644729919911
1066.0,1114.0,1156.85,1067.0,105.58,951.4,945.9,724.93,951.4,244.3,Helium Isotopes,16274,jita,2025-11-03 07:18:33,114.60000000000002,12.045406768972045,0.2822201317027373,1.463850109420297
719.9,750.8,784.46,719.9,145.0,690.0,80.0,59.38,689.3,310.04,Hydrogen Isotopes,17889,jita,2025-11-03 07:18:35,29.899999999999977,4.33333333333333,0.264623955431742,0.9519403742837772
780.0,842.2,834.79,780.0,93.21,700.0,688.2,658.27,695.3,87.31,Hydrogen Isotopes,17889,C-J6MT,2025-11-03 07:18:35,80.0,11.428571428571429,1.4436207569254789,4.201870331853993
910.0,960.7,963.06,916.4,35.37,874.0,756.1,706.49,874.0,173.83,Nitrogen Isotopes,17888,C-J6MT,2025-11-03 07:18:36,36.0,4.118993135011442,0.0,3.3518296354028525
790.2,859.2,867.68,790.2,51.51,745.2,0.11,1.41,745.1,326.01,Nitrogen Isotopes,17888,jita,2025-11-03 07:18:36,45.0,6.038647342995169,-0.012653422750841248,16.205525218858124
889.8,910.8,1005.82,890.0,279.06,832.4,0.15,2.1,832.2,378.65,Oxygen Isotopes,17887,jita,2025-11-03 07:18:37,57.39999999999998,6.895723209995191,0.0,1.7501020378421202
1025.0,1145.0,1143.65,1057.0,89.15,915.0,910.1,633.49,915.0,273.03,Oxygen Isotopes,17887,C-J6MT,2025-11-03 07:18:37,110.0,12.021857923497267,0.0,0.3779644730071335
24100.0,24950.0,26215.86,24140.0,1227240.26,22750.0,0.01,0.01,0.01,1071.5,Helium Fuel Block,4247,jita,2025-11-03 07:18:38,1350.0,5.934065934065933,0.0,0.0
25620.0,25650.0,25650.05,25620.0,21.43,17300.0,17090.0,17154.16,17300.0,72.06,Helium Fuel Block,4247,C-J6MT,2025-11-03 07:18:38,8320.0,48.092485549132945,48.00693240901212,4443.664832416715
21250.0,21860.0,22166.29,21250.0,744.1,20000.0,0.01,0.01,0.15,1025.46,Hydrogen Fuel Block,4246,jita,2025-11-03 07:18:39,1250.0,6.25,-0.04703668861711918,89.41609528065987
18500.0,19300.0,19852.86,18500.0,866.31,16350.0,16260.0,16005.26,16350.0,950.24,Hydrogen Fuel Block,4246,C-J6MT,2025-11-03 07:18:39,2150.0,13.149847094801222,-2.9380902413431276,212.4012375535624
24440.0,24490.0,24839.31,24440.0,458.37,20050.0,20040.0,20042.78,20050.0,4.48,Nitrogen Fuel Block,4051,C-J6MT,2025-11-03 07:18:41,4390.0,21.895261845386536,0.0,12.149857925859905
21510.0,21920.0,22350.42,21510.0,934.6,20510.0,0.01,0.01,0.15,1002.6,Nitrogen Fuel Block,4051,jita,2025-11-03 07:18:41,1000.0,4.875670404680644,-0.139275766016711,18.644544714735826
21370.0,22830.0,23115.42,21370.0,1212.05,19720.0,0.01,0.01,0.15,855.58,Oxygen Fuel Block,4312,jita,2025-11-03 07:18:42,1650.0,8.367139959432048,0.0,30.237157840742665
25440.0,25500.0,25670.77,25440.0,214.23,21710.0,20080.0,19964.02,21710.0,357.18,Oxygen Fuel Block,4312,C-J6MT,2025-11-03 07:18:42,3730.0,17.181022570244128,0.11806375442739991,25.819888974714125
470.0,510.0,519.25,470.0,106.55,431.2,388.4,394.48,431.2,33.49,Oxygen,3683,C-J6MT,2025-11-03 08:26:13,38.80000000000001,8.99814471243043,2.4188276312922197,4.981537341595899
389.9,497.2,479.7,389.9,235.36,360.1,1.15,10.1,360.1,154.52,Oxygen,3683,jita,2025-11-03 08:26:13,29.799999999999955,8.275479033601764,0.0,0.05345224835056311
15000.0,15680.0,15619.63,15000.0,503.37,12000.0,11810.0,10344.91,11980.0,1471.58,Coolant,9832,C-J6MT,2025-11-03 08:26:14,3000.0,25.0,0.6711409395973256,467.39399103662123
13330.0,13690.0,14011.3,13350.0,8039.62,12350.0,29.0,132.93,12350.0,5075.79,Coolant,9832,jita,2025-11-03 08:26:14,980.0,7.935222672064778,2.538461538461534,96.38711630958049
15780.0,15870.0,16056.52,15790.0,465.85,12920.0,12860.0,12362.26,12920.0,1167.48,Enriched Uranium,44,C-J6MT,2025-11-03 08:26:15,2860.0,22.13622291021672,5.906040268456381,326.28500541996596
14360.0,14900.0,15946.09,14360.0,11689.26,13950.0,1.15,3.07,13950.0,4006.24,Enriched Uranium,44,jita,2025-11-03 08:26:15,410.0,2.9390681003584227,-0.06958942240778976,9.511897312108239
12500.0,12700.0,12822.05,12500.0,323.1,11920.0,1.15,64.85,11920.0,5148.1,Mechanical Parts,3689,jita,2025-11-03 08:26:16,580.0,4.865771812080537,2.4590163934426146,92.71050693011061
15000.0,15000.0,15000.0,15000.0,0.0,12440.0,10930.0,10558.05,12440.0,1265.56,Mechanical Parts,3689,C-J6MT,2025-11-03 08:26:16,2560.0,20.578778135048232,1.0101010101010166,2395.6060968841616
89970.0,92170.0,91821.43,89970.0,1643.32,84790.0,84620.0,84332.57,84790.0,601.34,Robotics,9848,C-J6MT,2025-11-03 08:26:17,5180.0,6.109210991862248,-0.01111358079572966,3.7796447303435214
90380.0,91000.0,92656.31,90400.0,3519.59,87110.0,15.15,439.0,87110.0,30936.68,Robotics,9848,jita,2025-11-03 08:26:17,3270.0,3.7538744116634137,-0.011063170704728176,8.164965809544398
144.5,173.0,169.06,145.0,1137.25,126.6,25.02,30.32,126.6,32.43,Liquid Ozone,16273,jita,2025-11-03 08:26:19,17.900000000000006,14.139020537124807,-0.2071823204420009,6.955984063072146
115.0,142.6,152.06,115.0,78.02,83.02,60.01,47.31,83.01,23.22,Liquid Ozone,16273,C-J6MT,2025-11-03 08:26:19,31.980000000000004,38.520838352204294,4.735883424408027,2.9792936203386304
113.9,121.1,125.96,114.0,3167.83,103.6,12.07,27.1,103.6,40.81,Heavy Water,16272,jita,2025-11-03 08:26:20,10.300000000000011,9.942084942084954,-0.08771929824561431,0.23704530408857416
39.99,39.99,42.96,39.99,7.04,28.01,21.01,19.13,28.0,4.44,Heavy Water,16272,C-J6MT,2025-11-03 08:26:20,11.98,42.77043912888254,24.968750000000007,3.23301643022352
4293.0,4550.0,5561.93,4293.0,6397.99,3558.0,2955.0,2909.23,3558.0,537.77,Strontium Clathrates,16275,C-J6MT,2025-11-03 08:26:21,735.0,20.657672849915684,10.076923076923073,149.66677272241412
1067.0,1114.0,1157.69,1067.0,105.68,951.9,945.9,732.13,951.9,240.7,Helium Isotopes,16274,jita,2025-11-03 08:26:21,115.10000000000002,12.091606261161889,0.09380863039398779,1.732050807566766
4725.0,4994.0,5191.54,4750.0,111041.92,4400.0,3322.0,1445.87,4400.0,1385.59,Strontium Clathrates,16275,jita,2025-11-03 08:26:21,325.0,7.386363636363637,-0.5263157894736858,9.33503385869156
1167.0,1300.0,1268.06,1167.0,81.53,936.5,936.1,935.99,936.5,0.6,Helium Isotopes,16274,C-J6MT,2025-11-03 08:26:21,230.5,24.612920448478377,-0.08561643835616195,0.5773502691782858
720.0,753.0,787.04,720.0,147.01,690.0,80.0,59.38,689.3,310.04,Hydrogen Isotopes,17889,jita,2025-11-03 08:26:23,30.0,4.3478260869565215,0.013890818169204344,0.9519403742837772
785.0,842.2,843.87,785.0,97.45,700.0,688.2,658.27,695.3,87.31,Hydrogen Isotopes,17889,C-J6MT,2025-11-03 08:26:23,85.0,12.142857142857142,0.6410256410256387,6.800910303215478
790.3,859.2,868.81,790.5,51.02,745.3,0.11,1.61,745.2,331.72,Nitrogen Isotopes,17888,jita,2025-11-03 08:26:24,45.0,6.037837112572119,0.012655024044527785,16.249893772546535
916.2,960.7,963.14,916.4,35.33,874.0,756.1,706.49,874.0,173.83,Nitrogen Isotopes,17888,C-J6MT,2025-11-03 08:26:24,42.200000000000045,4.828375286041195,0.6813186813186878,3.3689761055850376
1057.0,1145.0,1145.93,1070.0,88.96,915.0,910.1,633.49,915.0,273.03,Oxygen Isotopes,17887,C-J6MT,2025-11-03 08:26:25,142.0,15.519125683060109,3.121951219512198,12.163567772342866
889.8,910.8,1003.75,889.9,279.59,832.5,0.15,2.21,832.2,380.76,Oxygen Isotopes,17887,jita,2025-11-03 08:26:25,57.299999999999955,6.882882882882877,0.0,0.15118578920931197
19060.0,19300.0,19897.28,19060.0,848.09,16350.0,16260.0,16005.26,16350.0,950.24,Hydrogen Fuel Block,4246,C-J6MT,2025-11-03 08:26:26,2710.0,16.574923547400612,3.0270270270270183,211.73883284209464
25620.0,25650.0,25644.27,25620.0,8.82,17300.0,17090.0,17154.16,17300.0,72.06,Helium Fuel Block,4247,C-J6MT,2025-11-03 08:26:26,8320.0,48.092485549132945,0.0,4441.881840584486
24100.0,24950.0,26216.39,24140.0,1227387.13,22760.0,0.01,0.01,0.01,1095.36,Helium Fuel Block,4247,jita,2025-11-03 08:26:26,1340.0,5.8875219683655535,0.0,0.0
21250.0,21890.0,22166.77,21250.0,744.0,20000.0,0.01,0.01,0.15,1044.33,Hydrogen Fuel Block,4246,jita,2025-11-03 08:26:26,1250.0,6.25,0.0,98.56107606092245
21360.0,22830.0,23109.56,21360.0,1223.15,19740.0,0.01,0.01,0.15,877.64,Oxygen Fuel Block,4312,jita,2025-11-03 08:26:28,1620.0,8.206686930091186,-0.04679457182966695,26.992062325278567
24440.0,24490.0,24839.31,24440.0,458.37,20050.0,20040.0,20042.78,20050.0,4.48,Nitrogen Fuel Block,4051,C-J6MT,2025-11-03 08:26:28,4390.0,21.895261845386536,0.0,7.86795792466113
21510.0,21920.0,22355.13,21510.0,934.99,20520.0,0.01,0.01,0.15,1022.93,Nitrogen Fuel Block,4051,jita,2025-11-03 08:26:28,990.0,4.824561403508771,0.0,22.67786838056908
25440.0,25900.0,25687.37,25440.0,212.28,21710.0,20080.0,19964.02,21710.0,357.18,Oxygen Fuel Block,4312,C-J6MT,2025-11-03 08:26:28,3730.0,17.181022570244128,0.0,15.118578920364117
390.0,445.4,475.65,395.0,237.96,360.2,1.15,11.34,360.2,157.76,Oxygen,3683,jita,2025-11-03 09:22:01,29.80000000000001,8.273181565796783,0.025647601949230214,0.06900655590945767
470.0,510.0,519.25,470.0,106.55,431.2,388.4,394.48,431.2,33.49,Oxygen,3683,C-J6MT,2025-11-03 09:22:01,38.80000000000001,8.99814471243043,0.0,6.026252092778262
13330.0,13690.0,14011.35,13350.0,8037.13,12350.0,29.0,132.93,12350.0,5075.79,Coolant,9832,jita,2025-11-03 09:22:02,980.0,7.935222672064778,0.0,114.45523142259741
15000.0,15680.0,15619.63,15000.0,503.37,12000.0,11810.0,10344.91,11980.0,1471.58,Coolant,9832,C-J6MT,2025-11-03 09:22:02,3000.0,25.0,0.0,365.6435943582734
14360.0,14900.0,15946.09,14360.0,11689.26,13950.0,1.15,2.61,13950.0,3638.4,Enriched Uranium,44,jita,2025-11-03 09:22:03,410.0,2.9390681003584227,0.0,10.690449676492772
15780.0,15870.0,16056.52,15790.0,465.85,12920.0,12860.0,12362.26,12920.0,1167.48,Enriched Uranium,44,C-J6MT,2025-11-03 09:22:03,2860.0,22.13622291021672,0.0,407.7347410359129
12500.0,12790.0,12844.23,12500.0,322.14,11920.0,1.15,64.85,11920.0,5148.1,Mechanical Parts,3689,jita,2025-11-03 09:22:04,580.0,4.865771812080537,0.0,109.65313275875666
15000.0,15000.0,15000.0,15000.0,0.0,12440.0,10930.0,10558.05,12440.0,1265.56,Mechanical Parts,3689,C-J6MT,2025-11-03 09:22:04,2560.0,20.578778135048232,0.0,2646.3586842516793
89970.0,92170.0,91821.43,89970.0,1643.32,84790.0,84620.0,84332.57,84790.0,601.34,Robotics,9848,C-J6MT,2025-11-03 09:22:05,5180.0,6.109210991862248,0.0,4.879500364945271
90400.0,91090.0,92709.74,90420.0,3542.29,87110.0,15.15,439.0,87110.0,30936.68,Robotics,9848,jita,2025-11-03 09:22:05,3290.0,3.7768338881873498,0.02212878955520914,7.559289460486646
126.7,173.0,168.76,144.0,1131.1,126.6,25.02,30.22,126.6,32.18,Liquid Ozone,16273,jita,2025-11-03 09:22:06,0.10000000000000853,0.07898894154819,-12.318339100346021,6.842618546392017
115.0,142.6,152.06,115.0,78.02,83.02,60.01,47.31,83.01,23.22,Liquid Ozone,16273,C-J6MT,2025-11-03 09:22:06,31.980000000000004,38.520838352204294,0.0,3.583028779970263
39.99,39.99,42.96,39.99,7.05,28.01,21.01,19.13,28.0,4.44,Heavy Water,16272,C-J6MT,2025-11-03 09:22:07,11.98,42.77043912888254,0.0,3.8987207914293833
